customer_id,loan_category,loan_amount,interest_rate,tenure_months,employment_type,annual_income,credit_score,existing_loans,age,monthly_obligations,emi_to_income_ratio,loan_to_income_ratio,Defaulter
CUST_000279,Credit Card,127000,7.05,36,Private Sector,200000,626,0,21,22534,0.2117,0.635,0
CUST_000280,Mortgage,107000,6.44,120,Private Sector,200000,616,1,23,17182,0.0535,0.535,0
CUST_000281,Education Loan,764000,10.49,12,Government,200000,678,0,40,6388,3.82,3.82,0
CUST_000282,Business Expansion,454000,10.73,6,Unemployed,200000,552,1,50,10527,4.54,2.27,0
CUST_000283,Vehicle,628000,8.32,24,Government,,603,2,21,9057,1.57,3.14,0
CUST_000284,Medical,947000,7.28,60,Private Sector,200000,714,1,42,4076,0.947,4.735,0
CUST_000285,Mortgage,977000,5.58,120,Private Sector,200000,625,1,40,14920,0.4885,4.885,0
CUST_000286,Medical,431000,9.26,6,Private Sector,200000,643,1,55,24756,4.31,2.155,0
CUST_000287,Vehicle,269000,9.13,240,Business Owner,230186.37,635,0,29,14543,0.0584,1.1686,0
CUST_000288,Vehicle,441000,4.77,24,Private Sector,200000,631,0,49,,1.1025,2.205,0
CUST_000289,Education Loan,1000000,5.52,84,Private Sector,200000,752,2,21,17561,0.7143,5,1
CUST_000290,Vehicle,665000,11.25,180,Private Sector,200000,702,0,34,16200,0.2217,3.325,0
CUST_000291,Vehicle,583000,7.2,180,Private Sector,200000,747,2,21,16250,0.1943,2.915,1
CUST_000292,Mortgage,522000,11.95,36,Private Sector,200000,557,0,55,11608,0.87,2.61,0
CUST_000293,Mortgage,193000,9.89,24,Government,200000,670,0,31,713,0.4825,0.965,0
CUST_000294,Mortgage,612000,11.85,18,Private Sector,200000,695,0,21,7198,2.04,3.06,0
CUST_000295,Vehicle,78000,7.5,180,Private Sector,200000,648,0,47,22922,0.026,0.39,0
CUST_000296,Vehicle,832000,5.07,84,Private Sector,200000,705,0,42,,0.5943,4.16,0
CUST_000297,Medical,1398000,9.86,12,Freelancer,312736.81,688,3,43,1883,4.4702,4.4702,0
CUST_000298,Vehicle,950000,15.43,60,Private Sector,200000,507,0,46,23070,0.95,4.75,1
CUST_000299,Credit Card,994000,10.06,24,Government,200000,644,2,34,21958,2.485,4.97,0
CUST_000300,Mortgage,739000,16.38,180,Freelancer,207492.28,670,1,47,21009,0.2374,3.5616,0
CUST_000301,Mortgage,480000,18.02,36,Government,200000,739,2,36,,0.8,2.4,0
CUST_000302,Education Loan,179000,8.73,36,Private Sector,472347.32,686,0,42,8209,0.1263,0.379,0
CUST_000303,Mortgage,476000,7.31,180,Freelancer,200000,592,1,29,8172,0.1587,2.38,1
CUST_000304,Education Loan,898000,12.94,6,,200000,768,1,46,1665,8.98,4.49,0
CUST_000305,Credit Card,236000,6.53,60,Private Sector,200000,609,1,46,12067,0.236,1.18,1
CUST_000306,Medical,401000,10.94,18,Private Sector,200000,679,2,30,7172,1.3367,2.005,0
CUST_000307,Mortgage,182000,7.67,120,Government,250077.66,604,1,31,,0.0728,0.7278,0
CUST_000308,Medical,674000,7.11,120,Unemployed,200000,729,2,27,14927,0.337,3.37,0
CUST_000309,Education Loan,280000,12.14,60,Private Sector,200000,778,1,34,8697,0.28,1.4,0
CUST_000310,Mortgage,953000,15.5,36,Government,200000,687,0,38,9778,1.5883,4.765,0
CUST_000311,Education Loan,1280000,12.74,180,Freelancer,269581.5,600,0,31,14050,0.3165,4.7481,0
CUST_000312,Credit Card,195000,4.71,180,Freelancer,200000,645,1,21,,0.065,0.975,0
CUST_000313,Credit Card,621000,8.28,60,Government,200000,737,2,41,6340,0.621,3.105,0
CUST_000314,Education Loan,239000,9.15,18,Private Sector,200000,580,1,54,4796,0.7967,1.195,0
CUST_000315,Business Expansion,175000,15.58,6,Government,,664,0,31,24143,1.75,0.875,0
CUST_000316,Vehicle,190000,4,24,,200000,682,1,21,17211,0.475,0.95,0
CUST_000317,Credit Card,219000,13.96,120,Freelancer,247495.57,752,0,54,3970,0.0885,0.8849,0
CUST_000318,Medical,998000,11,24,Freelancer,200000,674,1,41,6850,2.495,4.99,1
CUST_000319,Vehicle,900000,5.91,18,Private Sector,200000,755,0,30,19435,3,4.5,0
CUST_000320,Mortgage,330000,9.04,240,Freelancer,200000,665,0,35,625,0.0825,1.65,0
CUST_000321,Business Expansion,257000,5.95,180,Private Sector,200000,763,1,43,5286,0.0857,1.285,0
CUST_000322,Medical,878000,7.92,180,Private Sector,201204.28,854,2,38,22570,0.2909,4.3637,0
CUST_000323,Business Expansion,731000,10.9,84,Government,200000,849,2,44,16124,0.5221,3.655,0
CUST_000324,Vehicle,571000,9.32,12,Freelancer,,657,0,56,24943,2.855,2.855,0
CUST_000325,Vehicle,98000,12.02,180,Government,200000,,1,24,24380,0.0327,0.49,0
CUST_000326,Medical,759000,4,120,Private Sector,200000,633,0,32,1916,0.3795,3.795,0
CUST_000327,Mortgage,356000,7.97,240,Private Sector,200000,765,3,30,6663,0.089,1.78,0
CUST_000328,Education Loan,277000,8.81,240,Government,200000,668,0,45,22160,0.0693,1.385,1
CUST_000329,Mortgage,956000,9.56,18,Business Owner,,545,0,41,1461,3.1867,4.78,0
CUST_000330,Medical,1449000,8.37,36,Government,421609.49,,2,49,1405,1.1456,3.4368,0
CUST_000331,Vehicle,251000,10.08,24,Freelancer,200000,,0,30,23522,0.6275,1.255,0
CUST_000332,Mortgage,1017000,11.98,18,Government,273177.88,727,0,21,,2.4819,3.7228,1
CUST_000333,Medical,630000,5.09,84,Private Sector,200000,671,0,37,18054,0.45,3.15,0
CUST_000334,Vehicle,881000,15.14,36,,200000,,1,29,19680,1.4683,4.405,0
CUST_000335,Business Expansion,270000,10.96,120,Freelancer,200000,749,2,33,8381,0.135,1.35,0
CUST_000336,Vehicle,517000,4,36,Unemployed,200000,604,0,36,16214,0.8617,2.585,0
CUST_000337,Medical,339000,17.34,18,Government,200000,641,1,25,19224,1.13,1.695,0
CUST_000338,Business Expansion,765000,4.63,18,Government,200000,713,1,39,2673,2.55,3.825,0
CUST_000339,Medical,839000,16.99,6,Business Owner,234240.02,875,2,27,5437,7.1636,3.5818,0
CUST_000340,Mortgage,233000,12.34,180,Private Sector,200000,559,1,44,7664,0.0777,1.165,0
CUST_000341,Vehicle,2556000,13.21,6,Business Owner,586518.51,774,0,35,19782,8.7158,4.3579,0
CUST_000342,Business Expansion,874000,15.08,24,Government,210987.24,677,0,35,6325,2.0712,4.1424,0
CUST_000343,Credit Card,499000,13.62,84,Government,200000,652,0,29,16546,0.3564,2.495,0
CUST_000344,Credit Card,627000,11.19,24,Private Sector,200000,820,0,42,8459,1.5675,3.135,0
CUST_000345,Medical,621000,11.25,180,Freelancer,200000,682,1,38,11555,0.207,3.105,0
CUST_000346,Credit Card,833000,12.99,180,Freelancer,200000,547,1,33,5980,0.2777,4.165,0
CUST_000347,Medical,547000,13.47,12,Business Owner,200000,611,2,38,549,2.735,2.735,0
CUST_000348,Business Expansion,625000,14.09,180,Government,200000,412,1,21,18742,0.2083,3.125,0
CUST_000349,Vehicle,1078000,6.03,12,Freelancer,247417.71,688,0,50,2217,4.357,4.357,0
CUST_000350,Credit Card,130000,12.14,240,Business Owner,200000,524,0,48,16377,0.0325,0.65,0
CUST_000351,Medical,121000,4,18,Unemployed,200000,675,1,53,4880,0.4033,0.605,0
CUST_000352,Vehicle,305000,12.8,180,Freelancer,200000,722,1,33,22459,0.1017,1.525,0
CUST_000353,Credit Card,162000,10.91,12,Freelancer,200000,683,2,59,20603,0.81,0.81,0
CUST_000354,Vehicle,427000,15.5,84,Freelancer,200000,584,0,25,21394,0.305,2.135,1
CUST_000355,Vehicle,840000,8.87,18,Business Owner,200000,652,2,45,17880,2.8,4.2,0
CUST_000356,Education Loan,163000,9.14,60,Unemployed,200000,584,1,29,8255,0.163,0.815,0
CUST_000357,Credit Card,448000,4,60,Private Sector,200000,633,0,39,19113,0.448,2.24,0
CUST_000358,Mortgage,781000,11.4,36,Private Sector,200000,767,1,53,14190,1.3017,3.905,1
CUST_000359,Credit Card,1397000,8.19,18,Freelancer,328883.1,569,2,39,18765,2.8318,4.2477,0
CUST_000360,Mortgage,244000,17.92,240,Unemployed,255245,626,0,31,20116,0.0478,0.9559,0
CUST_000361,Vehicle,860000,14.22,18,Freelancer,200000,711,1,33,14561,2.8667,4.3,0
CUST_000362,Business Expansion,899000,13.43,6,Private Sector,243269.85,766,1,35,8697,7.391,3.6955,0
CUST_000363,Business Expansion,104000,10.63,24,Private Sector,200000,776,0,29,2488,0.26,0.52,0
CUST_000364,Mortgage,169000,12.27,6,Private Sector,200000,628,1,53,,1.69,0.845,0
CUST_000365,Education Loan,554000,8.6,84,Unemployed,233257.01,865,2,38,1132,0.3393,2.3751,0
CUST_000366,Vehicle,765000,15.28,18,Government,200000,733,0,43,19809,2.55,3.825,1
CUST_000367,Business Expansion,291000,7.56,6,Government,200000,612,0,51,19534,2.91,1.455,0
CUST_000368,Medical,590000,9.99,6,Government,200000,676,0,21,14856,5.9,2.95,1
CUST_000369,Business Expansion,951000,11.87,36,,200000,521,0,54,19534,1.585,4.755,0
CUST_000370,Mortgage,974000,9.39,84,Government,200000,681,0,31,22713,0.6957,4.87,0
CUST_000371,Education Loan,1656000,6.05,6,Freelancer,359958.05,737,3,21,15260,9.2011,4.6005,0
CUST_000372,Education Loan,905000,9.24,6,Private Sector,200000,550,0,44,1583,9.05,4.525,0
CUST_000373,Credit Card,812000,7.98,24,Freelancer,294446.88,680,0,40,3979,1.3789,2.7577,0
CUST_000374,Vehicle,107000,7.79,36,Government,200000,674,3,28,6375,0.1783,0.535,0
CUST_000375,Medical,857000,12.34,36,Government,200000,678,2,29,23017,1.4283,4.285,1
CUST_000376,Mortgage,467000,12.56,12,Private Sector,200000,713,0,37,22076,2.335,2.335,1
CUST_000377,Vehicle,744000,11.31,6,Unemployed,200000,796,0,34,19642,7.44,3.72,0
CUST_000378,Business Expansion,891000,7.94,240,Government,200000,595,2,40,3643,0.2227,4.455,0
CUST_000379,Medical,455000,11.83,180,Business Owner,200000,633,0,41,11575,0.1517,2.275,0
CUST_000380,Mortgage,113000,10.33,84,Business Owner,248234.85,564,0,32,9162,0.065,0.4552,0
CUST_000381,Vehicle,1010000,9.9,24,Business Owner,302103.28,606,1,54,22067,1.6716,3.3432,1
CUST_000382,Education Loan,557000,6.44,12,Private Sector,200000,643,0,24,9665,2.785,2.785,0
CUST_000383,Mortgage,299000,11.21,84,Freelancer,276603.79,621,0,46,13429,0.1544,1.081,0
CUST_000384,Mortgage,819000,12.98,120,Private Sector,200460.09,730,1,36,4706,0.4086,4.0856,0
CUST_000385,Vehicle,600000,8.9,120,,200000,483,0,48,3842,0.3,3,0
CUST_000386,Vehicle,883000,7.85,180,Government,200000,637,0,30,,0.2943,4.415,0
CUST_000387,Medical,479000,9.26,84,Business Owner,,619,3,32,9187,0.3421,2.395,0
CUST_000388,Vehicle,685000,12.72,24,Government,353684.92,673,1,51,20111,0.9684,1.9368,0
CUST_000389,Credit Card,79000,13.88,120,Unemployed,200000,622,2,33,13685,0.0395,0.395,0
CUST_000390,Business Expansion,595000,12,180,Private Sector,200000,597,2,29,14028,0.1983,2.975,0
CUST_000391,Vehicle,807000,11.45,6,Private Sector,200000,525,0,36,19936,8.07,4.035,0
CUST_000392,Medical,920000,10.1,120,,200000,691,0,25,17876,0.46,4.6,0
CUST_000393,Vehicle,927000,13.63,240,Freelancer,200000,686,0,31,6248,0.2318,4.635,0
CUST_000394,Mortgage,929000,5.25,12,Private Sector,200000,676,2,28,22500,4.645,4.645,0
CUST_000395,Medical,902000,6.12,84,Freelancer,200000,607,1,37,20813,0.6443,4.51,0
CUST_000396,Vehicle,2333000,12.34,6,Freelancer,610871.06,,1,41,13225,7.6383,3.8191,1
CUST_000397,Medical,843000,18.64,12,,200000,655,1,33,6790,4.215,4.215,0
CUST_000398,Vehicle,341000,13.07,6,Freelancer,,693,1,36,22907,3.41,1.705,0
CUST_000399,Mortgage,610000,4,18,Business Owner,200000,706,0,29,12675,2.0333,3.05,1
CUST_000400,Credit Card,1077000,6.78,18,Freelancer,340528.99,681,1,48,22471,2.1085,3.1627,0
CUST_000401,Mortgage,848000,16.63,6,Freelancer,200000,611,1,39,19315,8.48,4.24,1
CUST_000402,Mortgage,699000,11.19,240,Business Owner,200000,730,0,21,15356,0.1748,3.495,0
CUST_000403,Education Loan,271000,13.43,12,Government,200000,599,2,31,19821,1.355,1.355,0
CUST_000404,Business Expansion,737000,11.28,18,Freelancer,200000,,2,49,7312,2.4567,3.685,0
CUST_000405,Credit Card,139000,10.35,24,Private Sector,200000,627,0,28,16117,0.3475,0.695,0
CUST_000406,Vehicle,361000,13.77,240,Private Sector,200000,638,0,21,19591,0.0902,1.805,0
CUST_000407,Vehicle,850000,10.23,120,Private Sector,200000,742,1,24,2112,0.425,4.25,1
CUST_000408,Credit Card,572000,4.01,240,Private Sector,200000,553,2,60,21534,0.143,2.86,0
CUST_000409,Vehicle,314000,7.8,180,Private Sector,238944.94,794,0,41,7391,0.0876,1.3141,0
CUST_000410,Mortgage,430000,12.3,24,Private Sector,200000,807,2,48,3777,1.075,2.15,0
CUST_000411,Mortgage,1349000,9.81,36,Private Sector,336920.91,657,1,37,,1.3346,4.0039,0
CUST_000412,Business Expansion,513000,15.66,36,Private Sector,200000,603,0,61,8815,0.855,2.565,0
CUST_000413,Vehicle,598000,12.8,12,Private Sector,200000,686,2,32,10862,2.99,2.99,0
CUST_000414,Business Expansion,156000,11.64,84,Private Sector,200000,585,1,53,16659,0.1114,0.78,0
CUST_000415,Business Expansion,570000,11.09,180,Government,270377.96,509,1,47,5971,0.1405,2.1082,1
CUST_000416,Vehicle,295000,11.52,12,Private Sector,200000,642,4,25,5456,1.475,1.475,0
CUST_000417,Mortgage,801000,15.08,60,Private Sector,200000,838,1,50,24266,0.801,4.005,0
CUST_000418,Credit Card,416000,4.55,36,Private Sector,200000,733,2,33,18432,0.6933,2.08,0
CUST_000419,Vehicle,879000,19.19,84,Government,235921.43,720,3,31,18420,0.5323,3.7258,0
CUST_000420,Mortgage,419000,13.41,24,Business Owner,200000,576,1,39,2600,1.0475,2.095,0
CUST_000421,Vehicle,82000,10.75,18,,,726,0,28,16675,0.2733,0.41,0
CUST_000422,Business Expansion,369000,11.61,60,Business Owner,200000,695,1,21,1405,0.369,1.845,0
CUST_000423,Credit Card,188000,8.91,84,Freelancer,200000,,2,39,23013,0.1343,0.94,0
CUST_000424,Vehicle,919000,8.73,36,,200000,674,0,32,24812,1.5317,4.595,0
CUST_000425,Business Expansion,392000,13.33,120,Private Sector,200000,519,2,29,20173,0.196,1.96,1
CUST_000426,Business Expansion,755000,9.76,36,Government,200000,762,1,63,16793,1.2583,3.775,0
CUST_000427,Vehicle,255000,11.52,6,Private Sector,200000,,1,41,13997,2.55,1.275,0
CUST_000428,Business Expansion,1779000,10.1,180,Unemployed,516827.43,664,1,27,14329,0.2295,3.4422,0
CUST_000429,Credit Card,964000,4,84,Business Owner,200000,642,0,35,8477,0.6886,4.82,0
CUST_000430,Medical,157000,4.27,6,Freelancer,200000,538,2,40,1675,1.57,0.785,0
CUST_000431,Credit Card,771000,16.34,240,Private Sector,200000,738,1,27,12162,0.1927,3.855,0
CUST_000432,Mortgage,648000,12.42,240,Private Sector,200000,822,2,44,,0.162,3.24,0
CUST_000433,Medical,683000,8.8,240,Private Sector,200000,638,0,53,19920,0.1707,3.415,0
CUST_000434,Vehicle,100000,17.5,18,Private Sector,200000,570,0,41,21218,0.3333,0.5,0
CUST_000435,Credit Card,582000,13.36,60,Government,200000,623,1,46,11107,0.582,2.91,0
CUST_000436,Education Loan,450000,14.53,24,Business Owner,200000,848,0,40,9832,1.125,2.25,0
CUST_000437,Credit Card,526000,9.53,24,Private Sector,200000,752,3,42,20353,1.315,2.63,0
CUST_000438,Mortgage,193000,11.01,60,Government,200000,616,1,35,13701,0.193,0.965,0
CUST_000439,Medical,863000,6.6,36,Private Sector,200000,659,4,49,1650,1.4383,4.315,1
CUST_000440,Education Loan,635000,8.56,120,Business Owner,200000,900,0,53,13303,0.3175,3.175,0
CUST_000441,Vehicle,1385000,14.85,12,Private Sector,304223.44,807,1,31,6992,4.5526,4.5526,0
CUST_000442,Credit Card,408000,8.11,120,Unemployed,200000,683,2,37,3410,0.204,2.04,0
CUST_000443,Mortgage,263000,12.51,12,Business Owner,200000,787,1,28,1146,1.315,1.315,0
CUST_000444,Business Expansion,706000,8.94,84,,306043.78,648,0,38,8290,0.3296,2.3069,0
CUST_000445,Credit Card,448000,10.86,120,Freelancer,200000,587,0,37,4619,0.224,2.24,0
CUST_000446,Vehicle,826000,6.88,60,Private Sector,200000,684,1,68,15552,0.826,4.13,0
CUST_000447,Credit Card,273000,11.14,36,Private Sector,200000,632,0,37,17096,0.455,1.365,0
CUST_000448,Vehicle,229000,11.06,24,Private Sector,200000,606,0,42,17276,0.5725,1.145,0
CUST_000449,Mortgage,195000,7.14,120,Business Owner,200000,750,1,31,14180,0.0975,0.975,0
CUST_000450,Education Loan,959000,12.3,12,Government,200000,731,1,49,21640,4.795,4.795,1
CUST_000451,Mortgage,566000,12.84,120,Private Sector,200000,520,1,43,9423,0.283,2.83,0
CUST_000452,Mortgage,308000,11.61,180,Freelancer,200000,659,0,28,22410,0.1027,1.54,0
CUST_000453,Medical,695000,14.75,84,Private Sector,200000,636,1,41,14375,0.4964,3.475,0
CUST_000454,Education Loan,398000,11.54,120,,200000,669,1,45,12937,0.199,1.99,0
CUST_000455,Mortgage,2193000,10.39,36,Government,503312,655,1,52,24497,1.4524,4.3571,0
CUST_000456,Education Loan,489000,12.36,12,Private Sector,200000,740,1,39,12172,2.445,2.445,0
CUST_000457,Vehicle,406000,7.85,84,Private Sector,200000,574,0,33,3515,0.29,2.03,0
CUST_000458,Credit Card,225000,13.37,24,Freelancer,200000,725,1,37,5018,0.5625,1.125,0
CUST_000459,Vehicle,830000,14.81,36,Private Sector,200000,694,2,32,3756,1.3833,4.15,0
CUST_000460,Mortgage,164000,19.03,60,Freelancer,200000,597,1,39,14323,0.164,0.82,1
CUST_000461,Business Expansion,737000,10.35,120,Freelancer,200000,577,0,27,5936,0.3685,3.685,0
CUST_000462,Mortgage,693000,6.12,84,Freelancer,200000,686,0,28,24582,0.495,3.465,0
CUST_000463,Credit Card,646000,9.6,18,Unemployed,200000,568,1,48,3982,2.1533,3.23,1
CUST_000464,Vehicle,823000,19.18,18,Government,200000,752,0,36,14877,2.7433,4.115,0
CUST_000465,Mortgage,1478000,4.98,84,Freelancer,423203.77,704,5,40,,0.4989,3.4924,0
CUST_000466,Vehicle,319000,8.32,60,Private Sector,200000,491,0,37,18569,0.319,1.595,1
CUST_000467,Vehicle,373000,17.87,6,Freelancer,200000,720,1,45,2605,3.73,1.865,0
CUST_000468,Vehicle,514000,9.89,60,Business Owner,400688.7,647,0,23,5585,0.2566,1.2828,0
CUST_000469,Vehicle,269000,14.05,36,Private Sector,200000,583,1,38,,0.4483,1.345,0
CUST_000470,Credit Card,807000,15.35,18,Private Sector,200000,732,0,27,16695,2.69,4.035,0
CUST_000471,Vehicle,305000,7.08,180,Private Sector,200000,758,0,30,6175,0.1017,1.525,0
CUST_000472,Vehicle,153000,7.46,36,Private Sector,200000,578,2,40,11739,0.255,0.765,0
CUST_000473,Business Expansion,283000,13.85,24,Business Owner,200000,601,2,42,8458,0.7075,1.415,0
CUST_000474,Credit Card,984000,10.48,6,Government,200000,781,1,58,20674,9.84,4.92,0
CUST_000475,Medical,972000,12.72,18,Government,200000,598,0,40,,3.24,4.86,0
CUST_000476,Mortgage,154000,12.01,6,Government,200000,523,0,29,23846,1.54,0.77,0
CUST_000477,Credit Card,742000,20.92,18,Private Sector,200000,702,0,52,11687,2.4733,3.71,0
CUST_000478,Medical,764000,11.62,18,Private Sector,200000,715,0,30,5586,2.5467,3.82,0
CUST_000479,Mortgage,560000,14.22,60,Private Sector,200000,691,3,25,7611,0.56,2.8,0
CUST_000480,Medical,736000,11.23,120,Government,226416.97,622,1,39,14324,0.3251,3.2506,1
CUST_000481,Credit Card,342000,15.74,180,Private Sector,200000,629,2,45,22639,0.114,1.71,0
CUST_000482,Business Expansion,769000,10.8,240,Private Sector,200000,578,1,30,5290,0.1922,3.845,0
CUST_000483,Vehicle,736000,15.54,36,Private Sector,200000,550,0,21,2090,1.2267,3.68,0
CUST_000484,Education Loan,686000,10.5,24,Freelancer,200000,819,2,32,2989,1.715,3.43,0
CUST_000485,Vehicle,950000,12.39,180,Freelancer,,543,3,23,18269,0.3167,4.75,0
CUST_000486,Medical,223000,15.43,18,Freelancer,,674,1,24,8855,0.7433,1.115,0
CUST_000487,Mortgage,356000,8.91,12,Freelancer,200000,696,2,22,12725,1.78,1.78,0
CUST_000488,Medical,601000,10.11,84,Private Sector,200000,500,0,45,19391,0.4293,3.005,0
CUST_000489,Business Expansion,452000,14.39,240,Private Sector,200000,595,0,54,9017,0.113,2.26,0
CUST_000490,Vehicle,308000,14.71,6,Private Sector,200000,730,0,31,14363,3.08,1.54,0
CUST_000491,Vehicle,167000,15.45,240,Government,200000,693,1,21,12865,0.0418,0.835,1
CUST_000492,Credit Card,610000,12.7,240,Government,200000,701,1,34,,0.1525,3.05,0
CUST_000493,Mortgage,882000,9.62,240,Business Owner,200000,683,0,41,11865,0.2205,4.41,0
CUST_000494,Credit Card,160000,7.62,120,Freelancer,200000,673,0,63,10968,0.08,0.8,0
CUST_000495,Vehicle,356000,9.06,6,Unemployed,200000,435,0,22,6128,3.56,1.78,1
CUST_000496,Education Loan,935000,11.38,180,Business Owner,200000,727,0,21,23087,0.3117,4.675,0
CUST_000497,Vehicle,779000,10.9,60,Business Owner,200000,756,2,38,13885,0.779,3.895,0
CUST_000498,Business Expansion,885000,10.81,120,Government,200000,784,2,47,12796,0.4425,4.425,0
CUST_000499,Vehicle,2127000,9.91,60,Unemployed,429189.55,543,0,34,4015,0.9912,4.9559,1
CUST_000500,Credit Card,873000,10.87,6,Freelancer,218371.66,882,0,47,6619,7.9955,3.9978,0
CUST_000501,Business Expansion,1641000,19.25,240,Business Owner,451704.09,537,0,43,13984,0.1816,3.6329,1
CUST_000502,Mortgage,211000,9.2,60,Business Owner,200000,656,1,35,3900,0.211,1.055,0
CUST_000503,Credit Card,526000,19.39,6,,392892.81,822,0,37,3272,2.6776,1.3388,0
CUST_000504,Mortgage,826000,4,24,Freelancer,200000,598,1,22,989,2.065,4.13,0
CUST_000505,Medical,184000,11.02,6,Government,341480.04,735,0,37,4019,1.0777,0.5388,0
CUST_000506,Vehicle,837000,13.42,60,Private Sector,380442.05,644,2,42,19727,0.44,2.2001,0
CUST_000507,Credit Card,877000,9.48,36,Private Sector,200000,634,1,43,14411,1.4617,4.385,0
CUST_000508,Business Expansion,171000,13.37,12,Business Owner,451593.54,784,1,41,3532,0.3787,0.3787,0
CUST_000509,Business Expansion,301000,12.2,36,Government,,631,0,41,22802,0.4741,1.4223,0
CUST_000510,Mortgage,178000,4.57,240,Business Owner,200000,634,0,33,24865,0.0445,0.89,0
CUST_000511,Credit Card,996000,7.22,12,Freelancer,200000,768,1,21,22750,4.98,4.98,0
CUST_000512,Education Loan,635000,16.32,12,Private Sector,200000,825,1,41,1579,3.175,3.175,1
CUST_000513,Mortgage,357000,12.31,24,Private Sector,200000,674,0,29,15236,0.8925,1.785,0
CUST_000514,Vehicle,605000,5.86,12,Private Sector,200000,645,0,31,10893,3.025,3.025,0
CUST_000515,Credit Card,739000,14.15,6,Business Owner,200000,602,1,48,21859,7.39,3.695,0
CUST_000516,Business Expansion,704000,11.98,120,Government,200000,526,1,46,6036,0.352,3.52,0
CUST_000517,Vehicle,886000,13.63,36,Private Sector,200000,873,1,28,20547,1.4767,4.43,0
CUST_000518,Education Loan,687000,6.41,12,Private Sector,200000,663,0,39,16116,3.435,3.435,0
